	Day2_BFP_Rep1	Day2_BFP_Rep2	Day2_BFP_Rep3	Day2_Hic2_Rep1	Day2_Hic2_Rep2	Day2_Hic2_Rep3	Day4_BFP_Rep1	Day4_BFP_Rep1-2	Day4_BFP_Rep2	Day4_BFP_Rep3	Day4_Hic2_Rep1	Day4_Hic2_Rep1-2	Day4_Hic2_Rep2	Day4_Hic2_Rep3	Day6_BFP_Rep1	Day6_BFP_Rep2	Day6_BFP_Rep3	Day6_Hic2_Rep1	Day6_Hic2_Rep2	Day6_Hic2_Rep3	Day10_BFP_Rep1	Day10_BFP_Rep2	Day10_BFP_Rep3	Day10_Hic2_Rep1	Day10_Hic2_Rep2	Day10_Hic2_Rep3	ESC_BFP_Rep1	ESC_BFP_Rep2	ESC_BFP_Rep3	ESC_Hic2-gRNA_Rep1	ESC_Hic2-gRNA_Rep2	ESC_Hic2-gRNA_Rep3	ESC_Zeo-gRNA_Rep1	ESC_Zeo-gRNA_Rep2	ESC_Zeo-gRNA_Rep3	iPSC_BFP_Rep1	iPSC_BFP_Rep2	iPSC_BFP_Rep3	iPSC_Hic2_Rep1	iPSC_Hic2_Rep2	iPSC_Hic2_Rep3	MEF_BFP_Rep1	MEF_BFP_Rep2	MEF_BFP_Rep3	MEF_Hic2_Rep1	MEF_Hic2_Rep2	MEF_Hic2_Rep3
Tpd52l1	95.79502947	96.85885429	63.31450017	102.6397736	94.92927408	89.69623934	94.34670101	87.91541303	51.34184382	81.99619563	42.60359357	35.66535481	49.11881831	36.33024877	56.23820979	66.75137346	67.54042787	27.5147744	28.17668637	34.12576616	67.7845312	147.5637286	86.78243521	106.3594768	98.74574767	107.3769042	511.5575642	416.1863949	317.4287345	737.4558931	677.3014684	701.3642862	503.8904416	458.9325658	480.5571125	339.0267723	328.3821943	629.3216293	739.0678479	432.8357994	417.2464069	308.8811609	274.819751	328.7916187	305.2879268	320.3207353	278.6908322
Pemt	136.919002	86.22458467	50.70039013	34.41107799	61.97501194	25.84693797	136.8942972	108.0371754	73.46584192	95.66621922	39.40521834	93.19787425	64.87002033	64.19751252	164.99446	165.7923127	151.7435903	144.2155949	109.308322	78.11611186	238.333242	199.2543965	165.23431	109.0192197	76.91913809	92.61580354	53.28026366	69.81040362	75.59204529	121.5329242	146.8096539	92.97284228	75.39140362	102.3481431	68.31004681	72.51005197	128.6156424	58.52709439	76.84518803	52.19537718	40.6311579	58.10795326	67.78059018	70.15957125	84.76437285	65.10646301	86.1012466
Cdh1	1972.710751	2368.327117	2075.916718	766.1965622	830.5806341	810.8132732	11056.14771	11209.90327	12695.48699	11773.62622	7477.626643	7587.18822	8585.001074	7149.654962	10541.20667	11626.13882	10308.10483	7843.958181	8847.914948	9272.573234	8816.535275	9505.3908	11091.42445	6786.534272	8790.331007	7006.205104	9791.816293	9089.812285	6186.563321	11705.26515	11599.13068	11548.32819	8516.343642	8055.704529	8238.042288	5681.391688	6053.327522	10022.62044	11070.95365	7714.352358	7461.076524	5.003495125	4.341193079	9.615600671	3.046991504	3.882179793	1.532535497
Cdh4	106.2601471	105.1239882	233.0690962	103.6108242	183.0152356	74.60105315	63.4985376	107.8488956	78.10562778	69.97366567	70.73255116	89.84656397	31.16541801	65.6665157	18.94352174	27.81060677	11.2887	11.03356616	7.592925489	2.673272238	11.52311277	68.04811756	22.63135796	88.52676911	198.7693684	44.4374315	75.20213629	80.77154552	64.88670772	170.4493208	279.9550573	117.5188651	80.02025083	87.69886678	232.6620514	55.42426466	298.1382631	262.3895233	162.3423081	52.97464086	185.357099	82.01613795	58.00599341	46.07257625	73.96913754	106.044259	103.7769261
Ckmt1	63.96211122	52.19502273	53.37221071	12.8827257	22.30719337	27.3196014	454.845599	355.267406	489.4487521	417.9419518	95.53702596	124.0200836	90.7542463	139.7597998	1088.929318	1524.313003	802.0616119	360.6155186	570.335606	490.5975775	1677.680507	1938.068522	2144.15234	969.682443	1503.815793	1496.123493	226.7595119	251.7704654	117.2364505	152.7994736	272.704149	228.9914154	314.6669317	214.8987482	361.6032408	184.0200775	84.48609947	209.9825703	197.9207496	111.5198549	192.9845035	13.63028058	2.815730769	5.613076397	11.00795681	3.021613523	4.473063679
Bcl6b	0	7.591009487	0.995985819	7.406712059	10.89156062	11.68816118	5.0120332	13.04251182	9.286272797	13.21029871	25.82762522	17.64670719	23.00047316	25.62451621	21.54788342	15.17487805	4.035640476	21.20526484	26.05846973	20.8720141	29.47689316	37.87494552	21.23774779	42.87990733	19.07160808	28.74163376	54.55398181	79.96244752	194.9322981	57.52523766	29.16323042	43.81187114	197.1722215	92.49337334	77.08806722	152.8293281	198.3653613	84.84673705	64.9974793	160.4514762	152.2570689	75.78160122	53.90415847	72.05510315	361.5829651	90.86947289	68.18340948
Clec10a	0	0	0	0.271807359	0	0	0.683164038	0	0	0	0	0	0	0.649499429	0	0	0	0	0	0	2.728702924	0	0	20.83878598	0	9.508873322	2.701222657	0.367799985	3.314788435	0	4.280863403	1.990589022	3.059539934	10.25348246	6.789850102	7.295341348	0.377550208	3.642941589	3.399608565	0	1.920300934	0.451910979	0	0	0	0	0
Alox12	22.47012927	26.0879323	23.13868893	78.87406375	66.80642073	77.31082848	18.64949455	10.84884754	10.84893022	9.155935103	23.80336531	36.35736105	34.28857225	24.21992914	24.14950451	15.47721544	1.571580722	27.51289601	18.77930699	14.8493979	13.10108917	15.21366857	0.918501373	32.31461157	48.95046914	40.97335331	30.87892978	21.37507512	34.49094593	38.2533627	40.11466393	46.58239094	59.82674607	65.78874718	78.2873402	22.94345901	34.31559494	42.93011138	77.27577317	58.89064817	33.05987035	11.69434164	10.6635551	9.727107944	23.45525826	23.72201542	41.45840585
Arvcf	240.7625126	292.690614	299.3053239	246.7009405	149.8497808	202.9558674	305.0306263	408.2041705	463.0558959	397.07103	335.3939375	263.2546928	289.6168878	276.82229	398.8694067	241.2999123	341.9967576	267.8828204	254.5684102	185.3047289	545.0318852	640.4354815	478.0144902	662.4625315	573.8798539	601.4102052	1422.428909	1648.184426	1141.852455	830.9035072	1128.657614	1018.954507	1102.0796	1146.012473	907.4684323	907.0115738	984.8608383	1501.931353	2083.586316	968.2002364	837.4190413	731.4625853	671.5553296	787.1039301	626.350899	443.3372501	610.9334532
Comt	5231.211199	6221.557766	5331.584765	5893.470096	6186.664504	5996.653616	5369.940489	5355.25879	5511.249506	5734.966166	6277.641236	6148.786741	6886.018326	5841.62019	8149.836513	7360.72951	5680.276982	5966.562137	5950.520272	6189.485027	4908.67885	4431.894292	5508.004859	3745.569122	3618.403814	3189.369762	778.610682	802.8964705	656.6802953	667.1447285	843.215051	671.1193598	894.1384076	897.480723	833.7310927	745.4768486	579.9700964	1100.977282	896.3210105	669.2277462	651.1201109	3952.142406	3678.253067	4079.127901	3253.365023	3719.236868	3615.547086
Rtca	2502.747545	2508.894933	2696.802515	2381.2098	2126.953838	1997.435253	2234.484985	2151.654211	2189.414521	2262.379976	2132.061033	2018.992605	2377.822521	2265.239678	3349.898235	3550.119907	2686.344642	2865.688754	3058.040255	3070.494767	2239.23686	1946.410457	2646.715063	1854.991366	2251.197084	2371.791992	1164.720655	1121.549238	947.7779007	1008.820334	1271.474312	1159.071816	1321.43308	1346.177819	1320.196917	1106.948425	1035.247479	1369.130439	1512.712675	1096.552287	911.5153804	1415.826571	1181.197328	1185.234175	1462.547495	1270.748085	1187.976049
Dbt	1361.382035	1392.225917	1534.138222	1443.504069	1416.317046	1307.248006	1297.435631	1117.963424	1313.425249	1226.317443	1389.696049	1277.394566	1317.719337	1365.678152	1038.50803	906.0520795	863.0767608	863.8236587	697.5001755	1136.805142	880.2628922	722.9158813	656.3679872	812.7904447	847.8200466	992.961391	1733.984788	1629.536764	1576.837826	1612.451176	1841.646605	1188.564718	1857.230519	1557.957355	1643.844211	1313.347925	1549.410893	1659.730973	1307.699339	1772.407643	1687.462307	743.4540894	873.5979937	736.8210553	1016.669154	985.7308051	637.4166061
Dazap2	6960.681304	7557.052591	7544.808433	7868.575581	8017.143045	7788.732096	6589.846613	6785.502708	6051.446199	5454.209262	6775.434446	6724.252169	6605.362527	6389.497671	8705.048286	8492.61338	8204.350786	6338.873251	6885.253205	7017.074066	6840.031771	4949.108138	6115.323756	3128.840006	3263.74186	3654.442961	1161.287016	1310.193924	1647.198358	1443.572315	1136.951498	1217.529435	1659.625785	1563.34156	1707.464184	1706.685996	1633.33541	1553.063278	1306.809904	2112.927959	1735.528679	2399.870147	2944.17163	3144.969789	3229.706294	3481.398565	3731.81907
Mcts1	1031.654935	1084.693641	995.8760713	1000.164963	1013.551346	1012.343007	875.3271761	726.6679481	924.3509821	956.1324999	850.2493863	914.127857	933.2718305	835.9610105	1278.286734	1108.646522	996.4589058	1188.465481	1113.768239	1232.548812	1042.640366	828.6863768	1090.838663	899.5320416	1137.027138	978.2008684	409.6761353	457.0695285	546.2799436	368.3184137	312.822357	355.532883	496.3891806	519.6224012	526.3186185	560.773663	510.914167	488.8921956	321.5351004	562.0696468	571.0468161	891.1364567	966.8444733	986.2959031	879.8500232	892.3317174	925.6318767
Rem1	60.1890857	89.60592877	58.55902134	55.89104464	41.46922358	50.50723621	59.52420109	19.22490639	53.52044365	38.6223197	49.89587757	28.43183474	38.92530613	31.12612486	28.08427991	10.09085147	8.140202545	49.35309005	27.16544225	15.56970608	46.44350925	16.69508917	25.37507378	84.31124388	23.76285605	17.51965277	3.493897435	0	5.153372541	0.977902508	14.60050036	3.830305382	0	2.918724872	2.002357926	2.116739052	1.25582387	0	0	1.258892811	2.637135795	150.7331514	125.3586942	70.39375939	61.71857182	70.13429884	120.0231905
Rnf17	85.25470906	74.51781853	132.0941686	82.1806201	154.0238549	163.5498067	145.0618573	119.1693513	187.7368017	137.2065816	143.2641512	68.92892901	149.0882177	142.8003536	230.8214967	202.6640521	78.86456035	185.9723149	179.0055651	51.92467072	196.4487788	730.0607514	186.6238306	1794.74539	1540.915206	1980.072684	1909.798071	1479.355109	3487.569441	2617.294605	1463.60267	2410.063621	1625.207091	1725.732402	1534.774861	4164.964926	3867.384963	1492.454307	1190.959144	3164.226312	3698.28059	40.70758369	28.65597604	24.78619672	11.36522996	54.420336	76.42293008
Trappc10	2393.966364	2460.249993	2233.73616	2024.634306	2283.971818	2245.610423	2040.426403	1863.643805	2157.743217	1981.674943	2273.35877	2231.290416	1789.414273	1848.944263	1116.832173	673.5599515	1423.619575	956.7449557	978.0082587	1406.854059	1788.315057	768.0614784	850.2123739	844.8723056	859.9843476	1730.994873	1325.779188	1530.377086	1293.496463	1207.585749	1838.738399	1511.743848	1133.860837	1267.860397	1451.486686	1228.805406	1336.633312	1000.115694	1170.393985	1529.306189	1126.750125	1453.11342	1671.264259	1963.089553	1847.224601	1595.102288	1842.53115
Ccm2	1477.987535	1540.764354	1675.17408	1656.838015	1648.063895	1407.262479	1141.2014	1226.553382	1374.993769	1302.864387	1544.524344	1496.850135	1439.082971	1515.37204	1066.317179	1626.162623	1214.924293	1895.057927	1540.556949	1587.590797	1357.633188	984.2777726	830.2364344	1375.131651	1281.170276	1018.537147	1035.120565	815.5785186	1121.134403	950.4637462	1055.051905	868.3744819	858.3275098	1025.200307	859.1661145	841.9895698	1044.89693	1164.510466	1382.685874	1028.113292	837.981594	1555.904881	1378.686916	1374.340519	1632.676295	1716.785173	1303.603284
Wap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbrg4	2910.059469	2791.952874	3178.942736	3655.502573	3724.635271	3226.312699	2951.278507	2873.925165	3296.509619	3020.358811	3756.864683	3310.531628	4020.735585	3752.30869	2193.315276	3140.844148	2679.955595	1783.64991	3008.582853	3430.44439	2513.031738	1784.277409	2035.525573	1907.565446	1869.904156	2206.351794	3086.165332	3699.838126	3709.499158	2950.280596	3177.918721	3263.520682	3331.825247	3618.98874	3424.752677	3556.085727	3255.341539	3292.389694	3538.326139	3654.293811	3472.174489	1363.86449	1204.761561	1394.688157	1734.948102	1429.986835	1431.322688
Tmprss2	0	0	9.791175736	0	0	0	1.716186842	0.625230137	0.445164067	1.999810994	7.88401327	0.604246729	0	0	0	0	0	0	10.05982722	3.078645354	0.614373586	10.63385984	0	31.76791696	32.69143958	149.6013527	0	0.638871468	0.530725016	1.532020515	2.150804503	3.264958666	1.097076967	0	1.237288515	0.653983207	4.281865405	0	28.95231538	4.292329287	4.82001405	0	0	0	3.189165528	0	0
Mx1	2.658542109	3.087675021	0.771722941	59.69887462	26.02355322	31.79813046	1.497795116	1.010577198	6.239017654	2.693626011	7.22396756	10.74327233	7.988962462	0.945463214	0.601007463	0	0	0	7.025859794	0	0.993029447	0.666971991	0	8.119410335	3.58237971	0	2.94908649	0	2.315940543	2.971254889	6.952812603	14.78975419	1.773236608	3.886787143	3.999729018	3.171154804	4.240002206	1.885495668	3.77556329	24.02924698	4.451843072	0.733976316	25.28677288	38.94564809	7.599795888	91.18437075	116.2275351
Fap	8.848548534	16.63506433	6.814556068	17.89548675	45.62437156	13.73438463	120.4701724	112.5428733	14.36123512	24.79038111	73.59726382	66.25680733	38.05399582	33.91039702	46.13273876	57.92723919	159.9580159	39.16528944	44.56806448	26.7830822	206.1474647	61.40687325	143.188266	132.89608	247.4365936	95.27028081	3.419400081	0	0	0.717788654	0.755777935	0.70286908	1.770708439	0.844995581	0.869549378	0.919220836	2.765355802	2.459463997	0	6.468265272	3.871359643	758.1711	890.6766796	1134.773069	1212.349198	1602.676831	1305.254905
Gcg	0	0	3.062334925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.756143954	0	0
Ndufa9	3320.509087	3338.036878	3445.2024	3388.870814	3251.51408	3290.004907	3530.192885	3602.623517	3618.067017	3677.757336	3207.592725	3228.178781	3157.496144	3222.475851	7173.168529	7208.242396	6574.949083	6035.935346	6286.480011	6434.852612	5943.929316	6038.946231	6611.133355	6524.221349	7162.806493	6924.953264	3403.747944	3108.463026	3522.403123	2881.625625	2620.805538	2817.282159	3611.96472	3783.657193	3618.388539	3325.902408	3419.01591	3806.864901	2865.415708	3621.604566	3514.602026	2777.881086	2604.840629	2474.260568	2653.044617	2567.625446	2464.85308
Egfl6	12.8268318	17.56740866	18.08498464	27.99342314	34.90016143	39.5334404	56.59312644	55.72336035	63.48008207	47.52860623	121.5541185	114.4380997	149.0965204	91.88435372	64.44344022	83.35770293	93.9690921	76.44226486	135.6874237	60.87870818	318.9523897	442.2425085	353.1182413	318.9377974	399.3868141	175.4241862	17.6164104	24.19913363	17.73773743	34.13516328	32.34760367	22.28376526	13.4442689	13.39487232	15.16250911	27.68583342	16.07335692	5.198324027	18.93394678	19.04220672	7.671100494	28.3300858	249.0929005	180.8321913	21.76646729	359.5485157	252.5716077
Lck	23.7999495	35.33005404	36.5872945	35.74399659	36.58154448	41.62693546	45.67271945	53.84209985	71.14013671	53.08409637	47.43305012	80.39141406	62.39530504	53.64376872	35.82226253	76.66319733	161.3704817	140.1038707	92.02876494	36.23766839	188.2550393	220.4650258	74.80117482	217.037054	121.770482	327.0383916	285.6954778	382.8842725	289.4469848	429.6017658	338.7313885	338.1218044	293.9749502	274.2487318	284.1751705	208.8388767	231.7418458	358.7189612	761.9813394	295.4090728	289.8972111	28.40847212	12.12158798	26.64220791	29.07192368	55.20575635	59.83529959
Tssk3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.739582355	0	0	0	2.268425533	0	0	0	0	0	0	1.137838776	0	2.228376526	3.666618791	0	1.378409919	1.457149127	0	0	1.262263119	1.464785133	0	0	0	0	0	0	0
Cttnbp2	3.882734301	70.12715231	7.374058932	8.068078524	26.11316152	5.79068903	20.15109725	17.73769566	32.04970171	104.5339491	17.25886622	76.22022896	42.84794038	93.48754954	5.643911001	239.7340883	13.68916279	0	40.70704762	0	10.15916246	22.54627916	41.0306016	12.90392105	14.30248225	4.370228877	71.50579619	8.974758234	10.30635686	11.57549325	51.32039955	172.9485751	41.53398794	5.798869537	6.685064859	12.04713896	22.10380676	47.07543163	31.55975591	6.568423412	17.222535	93.20891998	217.7334762	257.5141199	19.40799781	286.4587705	290.5449022
Galnt1	4271.18254	4148.540764	4445.959175	4965.701585	5173.340308	4723.795727	5009.822335	5341.466968	4272.213171	4700.498258	5688.961592	5650.736529	5301.614955	5224.18898	5620.834368	4750.243378	5112.808447	6308.711735	6867.435413	6063.420794	4616.40807	5723.787289	5701.228842	6092.693294	7574.842233	7464.010471	1096.047739	1071.202252	1395.208447	2261.002787	1950.38042	2216.761812	1523.053349	1326.413311	1487.256804	1026.469488	1109.557178	1205.383693	1273.833638	1493.611884	1252.802773	6998.92726	6575.295376	6194.539273	6831.889972	6155.487579	5880.41493
Myf5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.198059395	0	0	0	0	1.457149127	0	1.299581007	1.262263119	0	0	1.011788779	0	2.916648247	0	0	0
Mkrn2	581.3463278	605.85838	499.9389548	642.651844	649.3830467	381.8642774	371.8980743	308.7914234	391.0384894	476.5776392	469.6446531	559.1504579	579.6610038	723.8360466	1172.113639	993.8800441	1150.500752	675.796238	1050.29149	879.4838596	953.710291	943.4082934	1251.631085	1220.767444	1309.677248	866.2338789	918.7975547	1401.260788	1235.752194	767.2110986	1370.201335	1088.849052	1605.910822	1153.725886	949.7107075	1152.773208	1047.737901	1568.320479	1513.879208	820.635992	855.7796449	654.9292816	547.6516755	636.1805235	716.910371	928.2399248	626.8009858
Pparg	344.7513675	470.3591618	477.4133845	692.7931744	866.8920432	593.9104963	310.4651453	281.831994	221.2611813	243.216105	327.0500391	313.8330049	317.590335	295.6609219	187.83462	201.098675	209.486952	188.5561819	326.4045194	229.6858586	215.8305455	108.9333575	146.4328942	82.26618315	111.6219101	76.399882	0	2.608776794	0	0	0	0	0	0.993192763	0	0	0	0	0	8.215803518	0	412.4761768	340.901184	435.139148	272.2773697	202.4822473	236.2667702
Raf1	2954.905162	3056.582194	3171.687092	3316.137723	3444.706539	3073.270831	3252.105788	2977.201861	2873.80476	3164.38722	3065.996149	2984.473832	3311.896197	3248.457406	3554.945395	4126.135567	3262.352364	4390.886984	3712.97764	3458.407771	3876.683565	4123.712404	4000.023085	3934.990994	4388.76605	3859.441036	3633.447252	3788.153853	3894.657903	2711.19912	3103.067945	2909.562301	4194.797846	4212.276282	4158.426544	3975.861804	4414.154496	3814.174378	3718.574434	4083.600533	4118.214287	2920.475446	2889.926485	2452.718696	2377.173705	2825.463629	2449.247719
Sep-01	39.08041293	58.97513529	122.4516345	16.80223768	27.44893294	46.3594783	70.59427889	151.642288	36.01569338	49.87998318	165.8548472	167.2536098	183.0596749	115.4806793	84.07820051	447.3756966	48.1663319	849.3267221	1446.888994	1042.142573	1059.273931	2653.591202	2247.992333	2322.76492	1185.906822	2042.518166	12993.74425	14852.94198	6200.499941	3118.832599	5214.04619	3812.223669	13807.18083	15840.99181	13145.83776	5704.280704	5468.459129	16129.77303	5525.705481	4160.127216	5706.29723	17.23444146	20.93884838	33.93612663	15.81438569	34.37973924	32.15903826
Pdgfb	1385.552861	1502.391816	1500.377372	823.9089389	748.5295168	843.103031	1586.741874	1668.066171	1894.947695	1688.903263	1140.87322	1224.131676	1177.276853	1172.349891	926.0213481	1136.228921	1050.866945	468.3304663	299.2536237	493.4716964	531.6433012	376.3179463	501.3667055	99.92531867	127.8910258	120.2579248	123.7842697	148.1263191	201.7607605	345.1430959	355.7298161	270.6571347	318.0309037	210.9629625	185.4031455	208.254862	187.6691237	375.8333295	124.2503291	167.5298152	169.718049	55.96290182	52.46431708	44.65984758	13.26354639	6.623581542	7.989469981
Acvrl1	117.8806271	192.3649041	65.21099675	44.22946351	34.25704282	31.8904284	45.66832572	34.79489763	47.85882269	44.75455621	70.0846248	111.850406	50.63656344	36.87264121	76.29904674	108.393717	53.8315392	360.2025792	139.300152	42.5115997	272.5292882	256.7549748	403.0591893	260.3923732	122.5743426	194.0917254	15.38472162	23.08235902	66.49858819	42.7503221	66.95567663	36.05114101	15.26345201	12.92626572	18.77911887	14.0617218	32.98080091	50.5282176	67.66968398	15.79839994	10.87443167	226.9544339	407.1274209	453.8162852	134.8007072	186.7867826	453.0998216
Grasp	694.481322	741.8851811	744.6758382	836.7599309	711.0907892	783.3863322	557.5187727	532.1580913	594.1338931	511.6751515	618.1156238	643.5460196	532.8506327	594.3158198	348.9151978	454.6082132	282.7693781	465.0237779	373.1404151	309.5382205	293.6278438	292.376544	307.7497306	243.1588429	250.0025652	176.5205873	1272.446874	1188.604505	1267.656968	797.6249819	916.5154374	771.018278	1294.316433	1410.480055	1390.815608	1199.233732	1244.954554	1347.665504	1040.10481	1025.349593	994.174624	383.4679471	365.409409	384.9975686	404.8562916	480.4447414	480.3509103
Acvr1b	1129.677401	1034.450102	1215.949262	1005.937575	831.7871808	991.4570712	1242.754466	1241.237852	1566.17265	1290.698713	805.1882742	783.5644004	815.7951659	838.0374389	1053.189937	1163.920519	1062.971473	633.4798801	626.2496478	581.3487908	1303.187446	1045.384058	1123.626781	978.4645221	1011.738776	876.0245297	1761.64104	1582.908035	1447.399374	1871.744786	1851.001766	1907.490306	1604.756824	1481.472879	1527.27819	1560.606715	1379.386266	1577.691342	1680.072211	1441.34857	1376.195429	921.7395772	1246.561828	1276.519716	1169.947617	1479.801205	1555.717142
